"fileName","language","participant","itemType","itemNum","focus","annotationNum","annotationNumTarget","word","syllText","syllTextPre","syllTextPost","percProm","duration","duration_noSilence","ampl_median","ampl_noSilence_median","env_slope","pitch_median_norm","pitch_sd_norm","f0_slope_norm","specCentroid_median","entropy_median","HNR_median","amEnvDep_median","fmDep_median","durationPre","duration_noSilencePre","ampl_medianPre","ampl_noSilence_medianPre","env_slopePre","pitch_median_normPre","pitch_sd_normPre","f0_slope_normPre","specCentroid_medianPre","entropy_medianPre","HNR_medianPre","amEnvDep_medianPre","fmDep_medianPre","durationPost","duration_noSilencePost","ampl_medianPost","ampl_noSilence_medianPost","env_slopePost","pitch_median_normPost","pitch_sd_normPost","f0_slope_normPost","specCentroid_medianPost","entropy_medianPost","HNR_medianPost","amEnvDep_medianPost","fmDep_medianPost"
"G06_T_33_B_2_Adj_li_2","German",6,"target",33,"background",2,3,"A","li","pre","postpre","2",0.187,0.185,0.0220447129029175,0.0220447129029175,0.00015319620405829,-0.60912664248655,0.72092137354272,1.2373159665012,212.457985678474,0.434727574430123,6.12456128340749,0.983779602917331,2.07164751543264,0.242,0.235,0.025519467029743,0.025519467029743,-3.92172784214002e-05,-1.21371380716979,-0.725999226468167,-0.211854853014062,213.733233756544,0.55958474837658,7.63530545678555,0.302636139711796,0.260207850542015,0.458,0.395,0.0282866733357178,0.0324724507904659,-0.0001383006759544,1.0759443676277,-0.858475324062822,-0.00466635472432379,246.771698285721,0.415908694007927,10.3051773941493,0.268770716964147,0.0680747115825171
"G06_T_33_B_5_N_fly_2","German",6,"target",33,"background",5,6,"N","fly","postpre","post","2",0.478,0.375,0.0270128957463141,0.0324998107942668,0.00017134407791267,0.266957660372223,0.826072268514361,0.809093114783404,221.448424507349,0.427531749031308,10.5382710022085,0.173825397670548,0.357435531272935,0.458,0.395,0.0282866733357178,0.0324724507904659,-0.0001383006759544,1.0759443676277,-0.858475324062822,-0.00466635472432379,246.771698285721,0.415908694007927,10.3051773941493,0.268770716964147,0.0680747115825171,0.417,0.395,0.0376708068076099,0.0387139909980258,-0.00015042055146068,0.475345135290304,-0.766537732174076,-0.0448562652939778,272.197970994869,0.358336281865139,12.5259991901474,0.371154380794206,0.0923201886650274
"G06_T_34_B_2_Adj_ʁɔŋ_2","German",6,"target",34,"background",2,3,"A","ʁɔŋ","pre","post","2",0.284,0.275,0.0474517498037296,0.0474517498037296,0.00011447406320786,1.00412257903214,1.74538778444212,1.30879529782512,284.178724041436,0.455030628597732,8.6268158737012,0.246085426870648,2.82832092534883,0.144,0.135,0.0271700459724331,0.0271700459724331,-1.84880665361422e-05,-0.987195200923381,-0.828077222909712,-1.00457839022093,301.024499672805,0.574134395585151,4.20691353683383,0.996533553200041,0.0865749843662378,0.32,0.315,0.0455034244889104,0.0455034244889104,-4.81202884522102e-05,0.521481375860962,-0.422473540810219,-0.293642723526659,254.152759399724,0.344086128689521,11.5676391143899,0.320977174881288,0.629762109160872
"G06_T_34_B_5_N_ne_1","German",6,"target",34,"background",5,6,"N","ne","pre","post","1",0.364,0.355,0.0361511938982558,0.0361511938982558,3.92674150528035e-06,-0.486374220244094,0.200779160291343,0.473959118356085,261.415180978028,0.470900286468877,7.34911889409515,0.39611634517024,1.33122251523988,0.204,0.195,0.0413697874782074,0.0413697874782074,-3.33414671521472e-05,-0.0376465972884183,-0.757598626102915,-0.309714708100858,339.65183930536,0.391383747082537,9.64015785884781,1,0.091561313897308,0.313,0.305,0.0335390797680785,0.0335390797680785,-2.31214223943078e-06,-0.414765933683888,-0.818488467123157,-0.0974446638881234,280.460494687579,0.494993273038158,9.41362433384584,0.495049914833776,0.0994988556937244
"G06_T_35_B_2_Adj_ʁɔŋʒ_2","German",6,"target",35,"background",2,3,"A","ʁɔŋʒ","pre","postpre","2",0.452,0.445,0.0485657917980021,0.0485657917980021,-1.87819294828384e-05,0.660241234253697,1.26177856301674,0.743155137741045,255.776802657993,0.453780488550397,7.52132322890502,0.276343526863451,2.23108641616557,0.091,0.085,0.0373681420121713,0.0373681420121713,0.00026993904209258,-1.02339652559708,-0.96686757388969,-0.523598696314579,287.421184118702,0.559907258574111,8.14303714653494,1,0.0799951073534189,0.155,0.145,0.0329222982230424,0.0329222982230424,-2.5140696602697e-05,0.151662794399238,-0.648731827398967,-0.652436440364636,275.398386616037,0.376064010506584,11.1720171878653,1,0.4745866272253
"G06_T_35_B_4_N_p͡fan_1","German",6,"target",35,"background",4,5,"N","p͡fan","postpre","post","1",0.274,0.265,0.0139713272310252,0.022819676867432,0.00020313764019844,-0.475885004576492,-0.394024810297679,0.28790534890539,254.72150313844,0.546381359102001,6.35411513311504,0.261537232401024,0.633650080469494,0.155,0.145,0.0329222982230424,0.0329222982230424,-2.5140696602697e-05,0.151662794399238,-0.648731827398967,-0.652436440364636,275.398386616037,0.376064010506584,11.1720171878653,1,0.4745866272253,0.406,0.345,0.0353814415183414,0.0484290023417644,-0.00020714651542788,-0.245739014396387,-0.887490574927772,-0.050945041011413,304.435031755768,0.461318942009887,8.71929045185805,0.353468154467436,0.0767376697122997
"G07_T_01_F_2_Adj_gʁy_2","German",7,"target",1,"filler",2,3,"A","gʁy","pre","postpre","2",0.252,0.245,0.0163314658702353,0.0163314658702353,0.00018374533732316,0.581733837987176,0.532177756739677,0.709178361897997,341.118913097909,0.280711038471868,16.9593782609815,0.320018792178115,0.127188588677852,0.168,0.165,0.0182832644600505,0.0182832644600505,-1.00561622917624e-05,-0.498407259975477,-0.740301177551725,0.226865006888231,310.184002209125,0.290381098975123,10.0523457413582,1,0.170509992382056,0.16,0.155,0.0325041620213732,0.0325041620213732,-0.00011468913113993,0.819244137058093,-1.02774372652862,0.12798094001981,310.283464743552,0.195036020525295,15.0336601286238,1,0.0568134710900146
"G07_T_01_F_4_N_kɔf_1","German",7,"target",1,"filler",4,5,"N","kɔf","postpre","post","1",0.178,0.175,0.0189277269656068,0.0189277269656068,-5.80017723303672e-05,-0.539134914001771,1.73594253325859,-1.36439912947462,270.655334437305,0.339819207817505,6.10114762918994,1,1.4279493352624,0.16,0.155,0.0325041620213732,0.0325041620213732,-0.00011468913113993,0.819244137058093,-1.02774372652862,0.12798094001981,310.283464743552,0.195036020525295,15.0336601286238,1,0.0568134710900146,0.267,0.265,0.011271351350484,0.011271351350484,-6.32442176326011e-06,-1.51153722809107,-1.03100448057606,0.0839182032695487,284.006082247711,0.424380311102364,8.38155268966017,0.409944520672392,0.158704003743829
"G07_T_02_I_2_Adj_li_2","German",7,"target",2,"information",2,3,"A","li","pre","post","2",0.182,0.175,0.030212705173325,0.030212705173325,1.06353826170284e-05,-0.0996639106637911,0.418377433202744,0.779464808715318,338.272800876412,0.315979069507269,11.6372676679377,1,0.113543088393097,0.088,0.085,0.0264078753242323,0.0264078753242323,8.05551572727339e-05,-0.276313566932835,-1.01945909338216,0.11851727950004,314.980339823432,0.353670733526956,12.5004563438601,1,0.283660735700067,0.207,0.205,0.0387138208424214,0.0387138208424214,-7.65515476797831e-06,1.03627229235482,-0.426295624921473,-0.103262521119722,308.065920249734,0.257905329601353,12.3168773400304,0.237699966519936,0.283791100913895
"G07_T_02_I_5_N_ga_2","German",7,"target",2,"information",5,6,"N","ga","pre","post","2",0.28,0.275,0.0246289434152157,0.0246289434152157,6.28360865705463e-06,-1.13176064331128,-0.714642098490328,-0.18343869899134,240.195413310588,0.384617682368248,9.19375492955691,0.387194484361977,0.109261258726805,0.138,0.135,0.0161432333625138,0.0161432333625138,-0.00023329006768162,0.816283175941613,-0.576759402477461,0.00405435045719455,317.883880694484,0.253277615244109,7.43872357485271,1,0.055663072806631,0.201,0.195,0.0202504614938918,0.0202504614938918,-9.89969652394271e-05,-1.27141083345862,-0.994952323832615,0.0521436674815338,268.308332816258,0.386641120043267,12.6451483904697,1,0.0569176822776711
"G07_T_03_I_2_Adj_li_2","German",7,"target",3,"information",2,3,"A","li","pre","post","2",0.142,0.135,0.0310233236006597,0.0310233236006597,0.00012070062859333,0.424954854438981,0.563452774108296,1.14774125442274,323.911207980848,0.316159111355141,10.8841378814596,1,0.248613180780356,0.216,0.215,0.0323614561595103,0.0323614561595103,-0.00012060545193001,-0.190891987675256,-0.410733789575769,-0.0461662582572173,309.880758327135,0.2675164944741,14.127331639406,0.333062292277042,0.128205519225038,0.176,0.175,0.0440788451754048,0.0440788451754048,8.01960669364986e-05,1.64759937967675,-0.45846550869378,0.275150463006063,287.548175278336,0.237244375265999,12.632347244058,1,0.10279998818114
"G07_T_03_I_5__ʃtɪft_","German",7,"target",3,"information",5,6,NA,"ʃtɪft","pre","post","0",0.332,0.325,0.0141408705810941,0.0147247495162404,0.00018666297083852,1.21926960450438,2.65328315181607,-0.381228645444991,274.712290026421,0.364062896386589,6.29442315327194,0.189788451456165,1.84207435497085,0.138,0.135,0.0529600979539867,0.0529600979539867,1.71847278114522e-05,1.53665281810346,-0.963882353093856,-0.0101160320353674,280.355451722024,0.170486182518586,16.7024664538081,1,0.0305413875806635,0.179,0.175,0.0134994155796122,0.0134994155796122,-7.17036256996845e-05,-0.652806750883457,-0.24913797496075,-0.0585435608267274,301.343380952759,0.346424003825707,11.5562745894877,1,0.0817730338939147
"G07_T_04_C_2_Adj_gry_2","German",7,"target",4,"contrastive",2,3,"A","gry","pre","postpre","2",0.268,0.265,0.0337327501419474,0.0337327501419474,0.00018666297083852,0.222573192722987,-0.943625246847686,-0.0430391581241369,350.178491250741,0.291937454946134,14.9326072437509,0.330408479699661,0.120221154276777,0.16,0.155,0.0239421720990661,0.0239421720990661,-0.00016350871908378,0.206108390831448,-1.02059913489548,-0.171019501061584,341.795922769412,0.316325767282221,11.8523965277905,1,0.0801676933243414,0.148,0.145,0.0269964234504768,0.0269964234504768,-0.00019967368660946,-0.595017953290607,-0.148462051441511,-0.685673539195079,297.543846921668,0.371617959192098,8.95884415171235,1,0.423960071077417
"G07_T_04_C_4_N_kɛʁ_2","German",7,"target",4,"contrastive",4,5,"N","kɛʁ","postpre","post","2",0.277,0.275,0.0189872752106374,0.0189872752106374,5.37145700246611e-06,-1.3540059120159,-0.243729007011322,-0.198247291531601,267.167608756539,0.382128593832794,8.42180225199598,0.32741045529883,0.676185895574754,0.148,0.145,0.0269964234504768,0.0269964234504768,-0.00019967368660946,-0.595017953290607,-0.148462051441511,-0.685673539195079,297.543846921668,0.371617959192098,8.95884415171235,1,0.423960071077417,0.237,0.235,0.0196291676527136,0.0196291676527136,0.0001143922905208,0.295321426099564,0.493441257263362,-0.0538777675822534,351.160402181388,0.39612511758577,12.8998541840068,0.450484143365317,0.19823076949655
"G07_T_05_R_2_Adj_gry_3","German",7,"target",5,"corrective",2,3,"A","gry","pre","postpre","3",0.356,0.355,0.00991002603803798,0.0220810605845276,0.00010713630550363,-0.522712311914293,0.0578846343294225,-0.0405730662665279,337.96013546198,0.306965356422704,18.3169325832961,0.274238655670875,0.511873963547899,0.143,0.135,0.00886757620862029,0.00886757620862029,1.26738940571048e-05,0.19637883798676,0.0899581858663655,-0.299437384113957,327.293648859919,0.278558644626498,7.60974793516054,0.99064628824455,0.490208844711852,0.223,0.215,0.020300519509631,0.020300519509631,-0.00010838126129698,-1.19292839108452,-0.287309722190041,-0.254817128441721,261.201203232475,0.367902058486358,12.2988948541112,0.330262817518876,0.521603592158932
"G07_T_05_R_4_N_kɛʁ_1","German",7,"target",5,"corrective",4,5,"N","kɛʁ","postpre","post","1",0.272,0.215,0.006382444949732,0.00772669600715342,-1.83446911431787e-05,-1.58292157118855,-0.403183356894297,-0.136011459047997,286.758945996296,0.399135498047311,8.91539353006815,0.277333240138751,0.515948723800136,0.223,0.215,0.020300519509631,0.020300519509631,-0.00010838126129698,-1.19292839108452,-0.287309722190041,-0.254817128441721,261.201203232475,0.367902058486358,12.2988948541112,0.330262817518876,0.521603592158932,0.222,0.215,0.00773456127390066,0.00773456127390066,-6.78062834900187e-06,-0.415505421866006,-1.05933346000925,0.165272327091673,315.324161559078,0.437045191511981,5.35634838540381,0.291079827026605,0.0601124842850002
"G07_T_06_F_2__li_","German",7,"target",6,"filler",2,3,NA,"li","pre","post","2",0.277,0.275,0.0217188898673661,0.0217188898673661,0.00023721321309844,0.188561580522779,0.961618602774975,0.0883987338573658,286.990717267751,0.321426566487473,10.5056071287026,0.293559346616678,1.20585442424127,0.316,0.315,0.019068272133728,0.019068272133728,-2.03872779816073e-05,-0.446206661873091,0.198694372530337,-0.152474276772345,331.058653179555,0.286709112919202,11.9304885676389,0.383739496090669,0.276444733316172,0.235,0.225,0.0439078907694105,0.0439078907694105,-0.00012277678891372,1.27502047582725,-0.308978723759472,-0.0279093337613675,278.137393282557,0.19848826142587,16.9280998120947,0.265483961894655,0.154739842209075
"G07_T_06_F_6_N_di_1","German",7,"target",6,"filler",6,7,"N","di","pre","post","1",0.14,0.135,0.0146517779700741,0.0146517779700741,9.48491936176083e-05,-0.776550328979044,-0.277651765311952,-0.182877578822977,293.480650477858,0.316372185929562,8.62571449098134,1,0.261345883484265,0.243,0.235,0.018571404087095,0.0188347472361356,6.43388251961261e-06,-0.357403962084752,-1.09311780462832,-0.0315603913480308,313.041980742813,0.327741163501237,11.8447506860349,0.324602091457382,0.0602627601408514,0.254,0.245,0.0170593171511742,0.0170593171511742,-4.06807579988842e-05,-1.37672919820965,0.140895269496208,-0.256502067669597,276.129748332538,0.361466503771714,9.06122170738971,0.326086877945939,0.785611692600639
"G07_T_07_I_2_Adj_li_2","German",7,"target",7,"information",2,3,"A","li","pre","post","2",0.175,0.165,0.0204103478860715,0.0204103478860715,0.00024740734178847,0.128729556883218,0.458522794194648,0.89626655946548,311.824150613437,0.343787396944766,14.406925542673,1,0.153301124743203,0.453,0.445,0.029094780148161,0.029094780148161,-5.03290175222232e-05,-0.21390537038093,-0.567025358931998,-0.111312205727256,364.103885863731,0.281777833072249,12.8222568194259,0.152618057548992,0.269577507861932,0.221,0.215,0.0490250672418895,0.0490250672418895,7.91858289202594e-06,1.19870033771646,-0.597204185708538,0.00639261509141384,283.298618191771,0.22599238582216,14.79053958416,0.161794525323543,0.22876769392191
"G07_T_07_I_5_N_ʁɔ_1","German",7,"target",7,"information",5,6,"N","ʁɔ","pre","post","1",0.228,0.225,0.02263863424219,0.02263863424219,7.41365750636913e-05,-0.562638957127592,0.898253725190219,-0.679697132250753,312.052539825646,0.313935670338163,11.9359868746472,0.24132947873528,0.139059009470936,0.137,0.135,0.0375354980731028,0.0375354980731028,-0.00024010042630691,0.846285684543424,-0.151523715755304,-0.448678901701841,311.00999020801,0.207068827874353,12.3704658256942,1,0.153725873423213,0.169,0.165,0.0180442043177588,0.0180442043177588,-5.66476660642146e-05,-0.750037476148751,0.325930421876001,-0.69765780776864,291.186156142088,0.377408944603587,7.33636239911211,1,0.451622130114374
"G07_T_08_C_2_N_bʁɪl_1","German",7,"target",8,"contrastive",2,3,"N","bʁɪl","pre","post","1",0.271,0.265,0.0144430690479656,0.0144430690479656,9.96288188097174e-05,-0.342492200363986,0.668647526798594,-0.368829315958441,316.924747273278,0.386786711906803,11.6994479833497,0.269452280494542,0.152235122272324,0.392,0.375,0.0240992457610403,0.0267137032661407,0.00011997146905148,-0.279793545179936,-0.874057414691969,0.262746430737393,362.094815629845,0.3358843706679,12.9203406950839,0.213705876058593,0.0995164038301274,0.165,0.155,0.0189928799612841,0.0189928799612841,-0.00016520410627089,-1.44507823216214,-0.904414336768898,-0.0230631297177869,289.502196759528,0.379835740366967,11.0148713459839,1,0.0599847568849179
"G07_T_08_C_6_Adj_gɛl_2","German",7,"target",8,"contrastive",6,7,"A","gɛl","pre","post","2",0.346,0.345,0.0328771961778379,0.0328771961778379,5.80373668571502e-05,-1.02220386966562,2.28460054164416,-0.381228645444991,293.138065178262,0.358480892976612,12.2248966581825,0.361899840197585,0.432245455963624,0.128,0.125,0.0171001967830356,0.0171001967830356,-0.00016514900794942,1.35598441160255,1.10685508260801,0.493391041698073,295.03107044019,0.256482445030731,8.35338626194237,1,0.713182175946358,0.083,0.075,0.0215140208578338,0.0215140208578338,-6.24921665865725e-05,-1.41115498418735,-0.652259809043121,-0.16038145108729,286.51472598721,0.396394681099125,9.42417880597334,1,0.0601124842850002
"G07_T_09_R_2_Adj_gɛl_2","German",7,"target",9,"corrective",2,3,"A","gɛl","pre","post","2",0.277,0.275,0.0175968178862027,0.0175968178862027,-8.28507444952371e-06,-1.62823082453333,-0.996010170778287,0.062056398904267,356.199868386175,0.335172426553921,11.3202356683982,0.312335583617846,0.081635611930609,0.158,0.155,0.00956859557113893,0.00956859557113893,-4.26431764247093e-05,-0.886006678263147,-0.434897038790353,-3.65051708203292,308.734928869893,0.413617846993093,8.14288436742775,1,0.399738723443043,0.224,0.215,0.00799986549765412,0.00799986549765412,-8.84360101779845e-05,-1.67339383762299,-0.974458327797947,0.100248473066993,303.735618539675,0.407152079242575,11.4132503645226,0.434267173535338,0.09193216896548
"G07_T_09_R_5_N_bril_1","German",7,"target",9,"corrective",5,6,"N","bril",NA,"post","1",0.292,0.195,0.0020843596516554,0.0102005422302336,7.09525032458081e-05,-1.33245867475299,-0.163477011521297,-0.354303181582549,282.244460008131,0.407142770110578,11.0162643135066,0.321571842910431,0.504320144348699,0.114,0.105,0.0246967812232845,0.0501632189209677,-4.29051160575494e-05,-0.494555925444047,-0.938430271354262,0.437773386619391,357.973964358184,0.195036020525295,5.72780800083115,0.293101989760018,0.590384547162628,0.088,0.085,0.00905514878084324,0.00905514878084324,-6.71480139437876e-05,-1.3414950600417,-1.08677152695314,0.382423016539811,217.245697295424,0.379702897207594,13.3756636161505,1,0.09193216896548
"G07_T_10_F_2_Adj_li_2","German",7,"target",10,"filler",2,3,"A","li","pre","post","2",0.205,0.195,0.0325555258755089,0.0325555258755089,0.00023721321309844,0.599824646827612,1.10414606437703,0.989919934226564,310.846087797852,0.275773607066003,12.6009993162743,1,1.07088812121005,0.163,0.155,0.0262614892773162,0.0262614892773162,6.70334599838958e-05,-0.132566731088812,-0.779277782543567,-0.204791085948904,343.997512391995,0.287218629309143,13.0664469190054,1,0.26961179981916,0.197,0.195,0.0496102542966137,0.0496102542966137,-2.77009692466846e-05,1.43282428791959,-0.816285532441821,0.0374766489306434,281.345951044326,0.211038405231113,15.1419727124407,1,0.120553079571792
