"fileName","language","participant","itemType","itemNum","focus","annotationNum","word","syllText","duration"
"G30_T_13_I_1__pre","German",30,"target",13,"information",1,NA,"pre",344
"G30_T_13_I_2__-p-","German",30,"target",13,"information",2,NA,"-p-",200
"G30_T_13_I_3_Adj_li","German",30,"target",13,"information",3,"Adj","li",204
"G30_T_13_I_4_Adj_post","German",30,"target",13,"information",4,"Adj","post",253
"G30_T_13_I_5_Adj_pre","German",30,"target",13,"information",5,"Adj","pre",309
"G30_T_13_I_6__-p-","German",30,"target",13,"information",6,NA,"-p-",301
"G30_T_13_I_7_N_hɛn","German",30,"target",13,"information",7,"N","hɛn",267
"G30_T_13_I_8_N_post","German",30,"target",13,"information",8,"N","post",176
"G30_T_14_F_1__pre","German",30,"target",14,"filler",1,NA,"pre",246
"G30_T_14_F_2_Adj_li","German",30,"target",14,"filler",2,"Adj","li",183
"G30_T_14_F_3_Adj_post","German",30,"target",14,"filler",3,"Adj","post",151
"G30_T_14_F_4_Adj_pre","German",30,"target",14,"filler",4,"Adj","pre",158
"G30_T_14_F_5_N_aʊ","German",30,"target",14,"filler",5,"N","aʊ",252
"G30_T_14_F_6_N_post","German",30,"target",14,"filler",6,"N","post",348
"G30_T_15_C_1__pre","German",30,"target",15,"contrastive",1,NA,"pre",249
"G30_T_15_C_2__-p-","German",30,"target",15,"contrastive",2,NA,"-p-",113
"G30_T_15_C_3_Adj_gʁy","German",30,"target",15,"contrastive",3,"Adj","gʁy",302
"G30_T_15_C_4_Adj_postpre","German",30,"target",15,"contrastive",4,"Adj","postpre",231
"G30_T_15_C_5_N_lœf","German",30,"target",15,"contrastive",5,"N","lœf",211
"G30_T_15_C_6_N_post","German",30,"target",15,"contrastive",6,"N","post",260
"G30_T_16_R_1__pre","German",30,"target",16,"corrective",1,NA,"pre",271
"G30_T_16_R_2__-p-","German",30,"target",16,"corrective",2,NA,"-p-",193
"G30_T_16_R_3_Adj_gʁy","German",30,"target",16,"corrective",3,"Adj","gʁy",365
"G30_T_16_R_4_Adj_postpre","German",30,"target",16,"corrective",4,"Adj","postpre",379
"G30_T_16_R_5_N_lœf","German",30,"target",16,"corrective",5,"N","lœf",200
"G30_T_16_R_6_N_post","German",30,"target",16,"corrective",6,"N","post",249
"G30_T_17_I_1_Adj_pre","German",30,"target",17,"information",1,"Adj","pre",133
"G30_T_17_I_2_Adj_ʁɔ","German",30,"target",17,"information",2,"Adj","ʁɔ",288
"G30_T_17_I_3_Adj_post","German",30,"target",17,"information",3,"Adj","post",197
"G30_T_17_I_4_Adj_pre","German",30,"target",17,"information",4,"Adj","pre",238
"G30_T_17_I_5_N_bas","German",30,"target",17,"information",5,"N","bas",341
"G30_T_17_I_6_N_post","German",30,"target",17,"information",6,"N","post",168
"G30_T_18_C_1_Adj_gɛl","German",30,"target",18,"contrastive",1,"Adj","gɛl",394
"G30_T_18_C_2_Adj_postpre","German",30,"target",18,"contrastive",2,"Adj","postpre",201
"G30_T_18_C_3__-p-","German",30,"target",18,"contrastive",3,NA,"-p-",321
"G30_T_18_C_4_N_gly","German",30,"target",18,"contrastive",4,"N","gly",339
"G30_T_18_C_5_N_post","German",30,"target",18,"contrastive",5,"N","post",252
"G30_T_19_R_1_Adj_gɛl","German",30,"target",19,"corrective",1,"Adj","gɛl",297
"G30_T_19_R_2_Adj_postpre","German",30,"target",19,"corrective",2,"Adj","postpre",193
"G30_T_19_R_3__-p-","German",30,"target",19,"corrective",3,NA,"-p-",133
"G30_T_19_R_4_N_gly","German",30,"target",19,"corrective",4,"N","gly",243
"G30_T_19_R_5_N_post","German",30,"target",19,"corrective",5,"N","post",164
"G30_T_20_F_1__pre","German",30,"target",20,"filler",1,NA,"pre",293
"G30_T_20_F_2_Adj_gry","German",30,"target",20,"filler",2,"Adj","gry",326
"G30_T_20_F_3_Adj_postpre","German",30,"target",20,"filler",3,"Adj","postpre",210
"G30_T_20_F_4_N_ʃtul","German",30,"target",20,"filler",4,"N","ʃtul",664
"G30_T_21_C_1__pre","German",30,"target",21,"contrastive",1,NA,"pre",414
"G30_T_21_C_2__-p-","German",30,"target",21,"contrastive",2,NA,"-p-",662
"G30_T_21_C_3_Adj_li","German",30,"target",21,"contrastive",3,"Adj","li",171
"G30_T_21_C_4_Adj_post","German",30,"target",21,"contrastive",4,"Adj","post",176
"G30_T_21_C_5_Adj_pre","German",30,"target",21,"contrastive",5,"Adj","pre",243
"G30_T_21_C_6_N_be","German",30,"target",21,"contrastive",6,"N","be",227
"G30_T_21_C_7_N_post","German",30,"target",21,"contrastive",7,"N","post",352
"G30_T_22_R_1__pre","German",30,"target",22,"corrective",1,NA,"pre",305
"G30_T_22_R_2_Adj_li","German",30,"target",22,"corrective",2,"Adj","li",212
"G30_T_22_R_3_Adj_post","German",30,"target",22,"corrective",3,"Adj","post",181
"G30_T_22_R_4_Adj_pre","German",30,"target",22,"corrective",4,"Adj","pre",196
"G30_T_22_R_5_N_be","German",30,"target",22,"corrective",5,"N","be",228
"G30_T_22_R_6_N_post","German",30,"target",22,"corrective",6,"N","post",222
"G30_T_23_I_1__pre","German",30,"target",23,"information",1,NA,"pre",248
"G30_T_23_I_2_Adj_li","German",30,"target",23,"information",2,"Adj","li",186
"G30_T_23_I_3_Adj_post","German",30,"target",23,"information",3,"Adj","post",124
"G30_T_23_I_4_Adj_pre","German",30,"target",23,"information",4,"Adj","pre",114
"G30_T_23_I_5_N_mi","German",30,"target",23,"information",5,"N","mi",196
"G30_T_23_I_6_N_posr","German",30,"target",23,"information",6,"N","posr",218
"G30_T_24_F_1__pre","German",30,"target",24,"filler",1,NA,"pre",212
"G30_T_24_F_2__-p-","German",30,"target",24,"filler",2,NA,"-p-",140
"G30_T_24_F_3_Adj_gɛl","German",30,"target",24,"filler",3,"Adj","gɛl",284
"G30_T_24_F_4_Adj_postpre","German",30,"target",24,"filler",4,"Adj","postpre",104
"G30_T_24_F_5_N_vas","German",30,"target",24,"filler",5,"N","vas",202
"G30_T_24_F_6_N_post","German",30,"target",24,"filler",6,"N","post",175
"G30_T_25_C_1__pre","German",30,"target",25,"contrastive",1,NA,"pre",373
"G30_T_25_C_2_Adj_li","German",30,"target",25,"contrastive",2,"Adj","li",217
"G30_T_25_C_3_Adj_post","German",30,"target",25,"contrastive",3,"Adj","post",165
"G30_T_25_C_4_Adj_pre","German",30,"target",25,"contrastive",4,"Adj","pre",161
"G30_T_25_C_5_N_ruk","German",30,"target",25,"contrastive",5,"N","ruk",289
"G30_T_25_C_6_N_post","German",30,"target",25,"contrastive",6,"N","post",341
"G30_T_26_R_1__pre","German",30,"target",26,"corrective",1,NA,"pre",155
"G30_T_26_R_2_Adj_li","German",30,"target",26,"corrective",2,"Adj","li",326
"G30_T_26_R_3_Adj_post","German",30,"target",26,"corrective",3,"Adj","post",170
"G30_T_26_R_4_Adj_pre","German",30,"target",26,"corrective",4,"Adj","pre",140
"G30_T_26_R_5_N_ruk","German",30,"target",26,"corrective",5,"N","ruk",269
"G30_T_26_R_6_N_post","German",30,"target",26,"corrective",6,"N","post",196
"G30_T_27_I_1_Adj_pre","German",30,"target",27,"information",1,"Adj","pre",93
"G30_T_27_I_2_Adj_ro","German",30,"target",27,"information",2,"Adj","ro",258
"G30_T_27_I_3_Adj_post","German",30,"target",27,"information",3,"Adj","post",135
"G30_T_27_I_4_Adj_pre","German",30,"target",27,"information",4,"Adj","pre",175
"G30_T_27_I_5_N_dek","German",30,"target",27,"information",5,"N","dek",192
"G30_T_27_I_6_N_post","German",30,"target",27,"information",6,"N","post",119
"G30_T_28_F_1__pre","German",30,"target",28,"filler",1,NA,"pre",320
"G30_T_28_F_2_Adj_gɛl","German",30,"target",28,"filler",2,"Adj","gɛl",306
"G30_T_28_F_3_Adj_postpre","German",30,"target",28,"filler",3,"Adj","postpre",134
"G30_T_28_F_4_N_fa","German",30,"target",28,"filler",4,"N","fa",357
"G30_T_28_F_5_N_post","German",30,"target",28,"filler",5,"N","post",217
"G30_T_29_B_1__pre","German",30,"target",29,"background",1,NA,"pre",192
"G30_T_29_B_2__-p-","German",30,"target",29,"background",2,NA,"-p-",279
"G30_T_29_B_3_Adj_gry","German",30,"target",29,"background",3,"Adj","gry",388
"G30_T_29_B_4_Adj_post","German",30,"target",29,"background",4,"Adj","post",439
"G30_T_29_B_6__pre","German",30,"target",29,"background",6,NA,"pre",93
"G30_T_29_B_7_N_flan","German",30,"target",29,"background",7,"N","flan",290
"G30_T_29_B_8_N_post","German",30,"target",29,"background",8,"N","post",165
"G30_T_30_B_1__pre","German",30,"target",30,"background",1,NA,"pre",125
"G30_T_30_B_2_Adj_gɛl","German",30,"target",30,"background",2,"Adj","gɛl",274
"G30_T_30_B_3_Adj_postpre","German",30,"target",30,"background",3,"Adj","postpre",279
"G30_T_30_B_4_N_blu","German",30,"target",30,"background",4,"N","blu",305
"G30_T_30_B_5_N_post","German",30,"target",30,"background",5,"N","post",450
"G30_T_31_B_1__pre","German",30,"target",31,"background",1,NA,"pre",160
"G30_T_31_B_2_Adj_brau","German",30,"target",31,"background",2,"Adj","brau",253
"G30_T_31_B_3_Adj_post","German",30,"target",31,"background",3,"Adj","post",197
"G30_T_31_B_4_N_pre","German",30,"target",31,"background",4,"N","pre",114
"G30_T_31_B_5_N_ta","German",30,"target",31,"background",5,"N","ta",253
"G30_T_31_B_6_N_post","German",30,"target",31,"background",6,"N","post",321
"G30_T_32_B_1__pre","German",30,"target",32,"background",1,NA,"pre",218
"G30_T_32_B_2_Adj_gɛl","German",30,"target",32,"background",2,"Adj","gɛl",346
"G30_T_32_B_3_Adj_postpre","German",30,"target",32,"background",3,"Adj","postpre",134
"G30_T_32_B_4_N_fa","German",30,"target",32,"background",4,"N","fa",466
"G30_T_32_B_5_N_post","German",30,"target",32,"background",5,"N","post",274
"G30_T_33_B_1__pre","German",30,"target",33,"background",1,NA,"pre",284
"G30_T_33_B_2__-p-","German",30,"target",33,"background",2,NA,"-p-",181
"G30_T_33_B_3_Adj_li","German",30,"target",33,"background",3,"Adj","li",238
"G30_T_33_B_4_Adj_post","German",30,"target",33,"background",4,"Adj","post",155
"G30_T_33_B_6_N_pre","German",30,"target",33,"background",6,"N","pre",279
"G30_T_33_B_7_N_vir","German",30,"target",33,"background",7,"N","vir",476
"G30_T_34_B_1_Adj_pre","German",30,"target",34,"background",1,"Adj","pre",67
"G30_T_34_B_2_Adj_roʃ","German",30,"target",34,"background",2,"Adj","roʃ",254
"G30_T_34_B_3_Adj_postpre","German",30,"target",34,"background",3,"Adj","postpre",160
"G30_T_34_B_4_N_na","German",30,"target",34,"background",4,"N","na",310
"G30_T_34_B_5_N_post","German",30,"target",34,"background",5,"N","post",254
"G30_T_35_B_1_Adj_pre","German",30,"target",35,"background",1,"Adj","pre",62
"G30_T_35_B_2_Adj_ro","German",30,"target",35,"background",2,"Adj","ro",223
"G30_T_35_B_3_Adj_post","German",30,"target",35,"background",3,"Adj","post",139
"G30_T_35_B_4_Adj_pre","German",30,"target",35,"background",4,"Adj","pre",130
"G30_T_35_B_5_N_pfan","German",30,"target",35,"background",5,"N","pfan",305
"G30_T_35_B_6_N_post","German",30,"target",35,"background",6,"N","post",243
"G31_T_01_F_1__pre","German",31,"target",1,"filler",1,NA,"pre",423
"G31_T_01_F_2_Adj_gry","German",31,"target",1,"filler",2,"Adj","gry",316
"G31_T_01_F_3_Adj_postpre","German",31,"target",1,"filler",3,"Adj","postpre",267
"G31_T_01_F_4_N_kɔf","German",31,"target",1,"filler",4,"N","kɔf",257
"G31_T_01_F_5_N_post","German",31,"target",1,"filler",5,"N","post",310
"G31_T_02_I_1__pre","German",31,"target",2,"information",1,NA,"pre",155
"G31_T_02_I_2_Adj_li","German",31,"target",2,"information",2,"Adj","li",235
"G31_T_02_I_3_Adj_post","German",31,"target",2,"information",3,"Adj","post",209
"G31_T_02_I_4_Adj_pre","German",31,"target",2,"information",4,"Adj","pre",193
"G31_T_02_I_5_N_ga","German",31,"target",2,"information",5,"N","ga",310
"G31_T_02_I_6_N_post","German",31,"target",2,"information",6,"N","post",353
"G31_T_03_I_1__pre","German",31,"target",3,"information",1,NA,"pre",327
"G31_T_03_I_2_Adj_li","German",31,"target",3,"information",2,"Adj","li",214
"G31_T_03_I_3_Adj_post","German",31,"target",3,"information",3,"Adj","post",235
"G31_T_03_I_4_Adj_pre","German",31,"target",3,"information",4,"Adj","pre",155
"G31_T_03_I_5_N_ʃtɪft","German",31,"target",3,"information",5,"N","ʃtɪft",573
"G31_T_03_I_6__post","German",31,"target",3,"information",6,NA,"post",433
"G31_T_04_C_1__pre","German",31,"target",4,"contrastive",1,NA,"pre",358
"G31_T_04_C_2__-p-","German",31,"target",4,"contrastive",2,NA,"-p-",268
"G31_T_04_C_3_Adj_gry","German",31,"target",4,"contrastive",3,"Adj","gry",449
"G31_T_04_C_4_Adj_postpre","German",31,"target",4,"contrastive",4,"Adj","postpre",385
"G31_T_04_C_5_N_kɛɐ","German",31,"target",4,"contrastive",5,"N","kɛɐ",386
"G31_T_04_C_6_N_post","German",31,"target",4,"contrastive",6,"N","post",347
"G31_T_05_R_1__pre","German",31,"target",5,"corrective",1,NA,"pre",128
"G31_T_05_R_2_Adj_gry","German",31,"target",5,"corrective",2,"Adj","gry",284
"G31_T_05_R_3_Adj_postpre","German",31,"target",5,"corrective",3,"Adj","postpre",177
"G31_T_05_R_4_N_kɛɐ","German",31,"target",5,"corrective",4,"N","kɛɐ",305
"G31_T_05_R_5_N_post","German",31,"target",5,"corrective",5,"N","post",219
"G31_T_06_F_1__pre","German",31,"target",6,"filler",1,NA,"pre",268
"G31_T_06_F_2_Adj_li","German",31,"target",6,"filler",2,"Adj","li",235
"G31_T_06_F_3_Adj_post","German",31,"target",6,"filler",3,"Adj","post",187
"G31_T_06_F_5_N_pre","German",31,"target",6,"filler",5,"N","pre",198
"G31_T_06_F_6_N_dir","German",31,"target",6,"filler",6,"N","dir",209
"G31_T_06_F_7_N_post","German",31,"target",6,"filler",7,"N","post",198
"G31_T_07_I_1__pre","German",31,"target",7,"information",1,NA,"pre",519
"G31_T_07_I_2_Adj_li","German",31,"target",7,"information",2,"Adj","li",289
"G31_T_07_I_3_Adj_post","German",31,"target",7,"information",3,"Adj","post",209
"G31_T_07_I_4_Adj_pre","German",31,"target",7,"information",4,"Adj","pre",225
"G31_T_07_I_5_N_ro","German",31,"target",7,"information",5,"N","ro",305
"G31_T_07_I_6_N_post","German",31,"target",7,"information",6,"N","post",331
"G31_T_08_C_1__pre","German",31,"target",8,"contrastive",1,NA,"pre",236
"G31_T_08_C_2_Adj_gɛl","German",31,"target",8,"contrastive",2,"Adj","gɛl",348
"G31_T_08_C_3_Adj_postpre","German",31,"target",8,"contrastive",3,"Adj","postpre",369
"G31_T_08_C_4__-p-","German",31,"target",8,"contrastive",4,NA,"-p-",524
"G31_T_08_C_5_NP_brɪl","German",31,"target",8,"contrastive",5,"NP","brɪl",289
"G31_T_08_C_6_NP_post","German",31,"target",8,"contrastive",6,"NP","post",161
"G31_T_09_R_1__pre","German",31,"target",9,"corrective",1,NA,"pre",203
"G31_T_09_R_2_Adj_gɛl","German",31,"target",9,"corrective",2,"Adj","gɛl",267
"G31_T_09_R_3_Adj_postpre","German",31,"target",9,"corrective",3,"Adj","postpre",198
"G31_T_09_R_4_N_brɪl","German",31,"target",9,"corrective",4,"N","brɪl",263
"G31_T_09_R_5_N_post","German",31,"target",9,"corrective",5,"N","post",139
"G31_T_10_F_1__pre","German",31,"target",10,"filler",1,NA,"pre",208
"G31_T_10_F_2_Adj_li","German",31,"target",10,"filler",2,"Adj","li",236
"G31_T_10_F_3_Adj_post","German",31,"target",10,"filler",3,"Adj","post",208
"G31_T_10_F_4_Adj_pre","German",31,"target",10,"filler",4,"Adj","pre",172
"G31_T_10_F_5_N_va","German",31,"target",10,"filler",5,"N","va",337
"G31_T_10_F_6_N_post","German",31,"target",10,"filler",6,"N","post",342
"G31_T_11_C_1__pre","German",31,"target",11,"contrastive",1,NA,"pre",331
"G31_T_11_C_2_Adj_gry","German",31,"target",11,"contrastive",2,"Adj","gry",295
"G31_T_11_C_3_Adj_postpre","German",31,"target",11,"contrastive",3,"Adj","postpre",187
"G31_T_11_C_4_N_jak","German",31,"target",11,"contrastive",4,"N","jak",257
"G31_T_11_C_5_N_post","German",31,"target",11,"contrastive",5,"N","post",166
"G31_T_12_R_1__pre","German",31,"target",12,"corrective",1,NA,"pre",150
"G31_T_12_R_2_Adj_gry","German",31,"target",12,"corrective",2,"Adj","gry",321
"G31_T_12_R_3_Adj_postpre","German",31,"target",12,"corrective",3,"Adj","postpre",187
"G31_T_12_R_4_N_jak","German",31,"target",12,"corrective",4,"N","jak",246
"G31_T_12_R_5_N_post","German",31,"target",12,"corrective",5,"N","post",230
"G31_T_13_I_1__pre","German",31,"target",13,"information",1,NA,"pre",396
"G31_T_13_I_2__-p-","German",31,"target",13,"information",2,NA,"-p-",289
"G31_T_13_I_3_Adj_li","German",31,"target",13,"information",3,"Adj","li",272
"G31_T_13_I_4_Adj_post","German",31,"target",13,"information",4,"Adj","post",177
"G31_T_13_I_5_Adj_pre","German",31,"target",13,"information",5,"Adj","pre",203
"G31_T_13_I_6_N_te","German",31,"target",13,"information",6,"N","te",252
"G31_T_13_I_7_N_post","German",31,"target",13,"information",7,"N","post",85
"G31_T_14_F_1__pre","German",31,"target",14,"filler",1,NA,"pre",278
"G31_T_14_F_2_Adj_li","German",31,"target",14,"filler",2,"Adj","li",230
"G31_T_14_F_3_Adj_post","German",31,"target",14,"filler",3,"Adj","post",188
"G31_T_14_F_4_Adj_pre","German",31,"target",14,"filler",4,"Adj","pre",192
"G31_T_14_F_5_N_au","German",31,"target",14,"filler",5,"N","au",295
"G31_T_14_F_6_N_post","German",31,"target",14,"filler",6,"N","post",363
"G31_T_15_C_1__pre","German",31,"target",15,"contrastive",1,NA,"pre",278
"G31_T_15_C_2_Adj_gry","German",31,"target",15,"contrastive",2,"Adj","gry",278
"G31_T_15_C_3_Adj_postpre","German",31,"target",15,"contrastive",3,"Adj","postpre",188
"G31_T_15_C_4_N_lœf","German",31,"target",15,"contrastive",4,"N","lœf",262
"G31_T_15_C_5_N_post","German",31,"target",15,"contrastive",5,"N","post",257
"G31_T_16_R_1__pre","German",31,"target",16,"corrective",1,NA,"pre",251
"G31_T_16_R_2_Adj_gry","German",31,"target",16,"corrective",2,"Adj","gry",305
"G31_T_16_R_3_Adj_postpre","German",31,"target",16,"corrective",3,"Adj","postpre",235
"G31_T_16_R_4_N_lœf","German",31,"target",16,"corrective",4,"N","lœf",231
"G31_T_16_R_5_N_post","German",31,"target",16,"corrective",5,"N","post",256
"G31_T_17_I_1_Adj_pre","German",31,"target",17,"information",1,"Adj","pre",86
"G31_T_17_I_2_Adj_roʒ","German",31,"target",17,"information",2,"Adj","roʒ",299
"G31_T_17_I_3_Adj_postpre","German",31,"target",17,"information",3,"Adj","postpre",241
"G31_T_17_I_4_N_bal","German",31,"target",17,"information",4,"N","bal",412
"G31_T_18_C_1__pre","German",31,"target",18,"contrastive",1,NA,"pre",198
"G31_T_18_C_2_Adj_gɛl","German",31,"target",18,"contrastive",2,"Adj","gɛl",390
"G31_T_18_C_3_Adj_postpre","German",31,"target",18,"contrastive",3,"Adj","postpre",369
"G31_T_18_C_4_N_gly","German",31,"target",18,"contrastive",4,"N","gly",348
"G31_T_18_C_5_N_post","German",31,"target",18,"contrastive",5,"N","post",236
"G31_T_19_R_1__pre","German",31,"target",19,"corrective",1,NA,"pre",203
"G31_T_19_R_2_Adj_gɛl","German",31,"target",19,"corrective",2,"Adj","gɛl",337
"G31_T_19_R_3_Adj_postpre","German",31,"target",19,"corrective",3,"Adj","postpre",172
"G31_T_19_R_4__disfluency","German",31,"target",19,"corrective",4,NA,"disfluency",850
"G31_T_19_R_5_N_gly","German",31,"target",19,"corrective",5,"N","gly",332
"G31_T_19_R_6_N_post","German",31,"target",19,"corrective",6,"N","post",230
"G31_T_20_F_1__pre","German",31,"target",20,"filler",1,NA,"pre",327
"G31_T_20_F_2_Adj_gry","German",31,"target",20,"filler",2,"Adj","gry",337
"G31_T_20_F_3_Adj_postpre","German",31,"target",20,"filler",3,"Adj","postpre",208
"G31_T_20_F_4_N_ʃtul","German",31,"target",20,"filler",4,"N","ʃtul",701
"G31_T_20_F_5__-p-","German",31,"target",20,"filler",5,NA,"-p-",220
"G31_T_20_F_6__post","German",31,"target",20,"filler",6,NA,"post",321
"G31_T_21_C_1__pre","German",31,"target",21,"contrastive",1,NA,"pre",214
"G31_T_21_C_2_Adj_li","German",31,"target",21,"contrastive",2,"Adj","li",198
"G31_T_21_C_3_Adj_post","German",31,"target",21,"contrastive",3,"Adj","post",192
"G31_T_21_C_4_Adj_pre","German",31,"target",21,"contrastive",4,"Adj","pre",241
"G31_T_21_C_5_N_be","German",31,"target",21,"contrastive",5,"N","be",273
"G31_T_21_C_6_N_post","German",31,"target",21,"contrastive",6,"N","post",300
"G31_T_22_R_1__pre","German",31,"target",22,"corrective",1,NA,"pre",262
"G31_T_22_R_2_Adj_li","German",31,"target",22,"corrective",2,"Adj","li",236
"G31_T_22_R_3_Adj_post","German",31,"target",22,"corrective",3,"Adj","post",224
"G31_T_22_R_4_Adj_pre","German",31,"target",22,"corrective",4,"Adj","pre",252
"G31_T_22_R_5_N_be","German",31,"target",22,"corrective",5,"N","be",284
"G31_T_22_R_6_N_post","German",31,"target",22,"corrective",6,"N","post",331
"G31_T_23_I_1__pre","German",31,"target",23,"information",1,NA,"pre",289
"G31_T_23_I_2_Adj_li","German",31,"target",23,"information",2,"Adj","li",204
"G31_T_23_I_3_Adj_post","German",31,"target",23,"information",3,"Adj","post",176
"G31_T_23_I_4_Adj_pre","German",31,"target",23,"information",4,"Adj","pre",214
"G31_T_23_I_5_N_mi","German",31,"target",23,"information",5,"N","mi",241
"G31_T_23_I_6_N_post","German",31,"target",23,"information",6,"N","post",262
